run_id,final_state,target_character,pe,gpt_model,branch_factor,exp_name,evaluator,total_iterations,n_self_alignment,feedback_type,feedback_input_type,total_timesteps,reward_feature,fewshot,problem,seed,n_aux_best,n_aux_worst,Evaluation/llm_iteration,Evaluation/acc_imp_perc,Evaluation/exist_imp_perc,Evaluation/reach_imp_perc,Evaluation/path_length,Evaluation/fn_imp_perc,Evaluation/fp_imp_perc,Evaluation/tn_imp_perc,Evaluation/tp_imp_perc,Evaluation/solvability,Evaluation/playability
pe-got_it-6_fit-hr_exp-aux_t-sce_aux-b1w1_chr-1_1_s-5,finished,1,got,gpt-4o,2,aux,hr,6,0,default,array,50000000,array,False,dungeon3,5,1,1,5,0.2666667103767395,1.0,1.0,26.066667556762695,0.3333333432674408,1.8666667938232424,0.0,0.8000000715255737,0.9333333969116212,1.0
pe-got_it-6_fit-hr_exp-aux_t-sce_aux-b1w1_chr-1_1_s-5,finished,1,got,gpt-4o,2,aux,hr,6,0,default,array,50000000,array,False,dungeon3,5,1,1,6,0.0111111123114824,0.0,0.0,26.000001907348633,2.933333396911621,0.0333333350718021,0.0333333350718021,0.0,0.0333333350718021,1.0
pe-got_it-6_fit-hr_exp-aux_t-sce_aux-b1w1_chr-2_1_s-3,finished,2,got,gpt-4o,2,aux,hr,6,0,default,array,50000000,array,False,dungeon3,3,1,1,1,0.4111111462116241,0.550000011920929,0.550000011920929,26.0,1.7666667699813845,0.0,0.6333333849906921,0.6000000238418579,0.6333333849906921,0.9666666984558104
pe-got_it-6_fit-hr_exp-aux_t-sce_aux-b1w1_chr-2_1_s-3,finished,2,got,gpt-4o,2,aux,hr,6,0,default,array,50000000,array,False,dungeon3,3,1,1,2,0.6666666269302368,0.5166667103767395,0.5166667103767395,26.000001907348633,1.0,0.0,1.0,1.0,1.0,1.0
pe-got_it-6_fit-hr_exp-aux_t-sce_aux-b1w1_chr-2_1_s-3,finished,2,got,gpt-4o,2,aux,hr,6,0,default,array,50000000,array,False,dungeon3,3,1,1,3,0.2000000178813934,0.4500000178813934,0.316666692495346,26.5,2.4000000953674316,0.0,0.3333333432674408,0.2666666805744171,0.3333333432674408,0.5333333611488342
pe-got_it-6_fit-hr_exp-aux_t-sce_aux-b1w1_chr-2_1_s-3,finished,2,got,gpt-4o,2,aux,hr,6,0,default,array,50000000,array,False,dungeon3,3,1,1,4,0.5111111402511597,0.6166666746139526,0.6166666746139526,26.000001907348633,1.4666666984558103,0.0,1.0,0.5333333611488342,1.0,1.0
pe-got_it-6_fit-hr_exp-aux_t-sce_aux-b1w1_chr-2_1_s-3,finished,2,got,gpt-4o,2,aux,hr,6,0,default,array,50000000,array,False,dungeon3,3,1,1,5,0.7888889312744141,0.8333333730697632,0.8333333730697632,26.000001907348633,0.6333333849906921,0.0,1.0,1.3666667938232422,1.0,1.0
pe-got_it-6_fit-hr_exp-aux_t-sce_aux-b1w1_chr-2_1_s-3,finished,2,got,gpt-4o,2,aux,hr,6,0,default,array,50000000,array,False,dungeon3,3,1,1,6,0.3000000119209289,0.8500000238418579,0.8500000238418579,26.000001907348633,2.1000001430511475,0.0,0.6000000238418579,0.3000000119209289,0.6000000238418579,1.0
pe-got_it-6_fit-hr_exp-aux_t-sce_aux-b2w1_chr-1_1_s-1,finished,1,got,gpt-4o,2,aux,hr,6,0,default,array,50000000,array,False,dungeon3,1,2,1,1,0.8666667342185974,1.0,1.0,26.307693481445312,0.4000000357627868,0.0,1.7333334684371948,0.8666667342185974,0.8000000715255737,0.8666667342185974
pe-got_it-6_fit-hr_exp-aux_t-sce_aux-b2w1_chr-1_1_s-1,finished,1,got,gpt-4o,2,aux,hr,6,0,default,array,50000000,array,False,dungeon3,1,2,1,2,0.0,1.0,0.1000000089406967,0.0,3.000000238418579,0.0,0.0,0.0,0.0,0.0
pe-got_it-6_fit-hr_exp-aux_t-sce_aux-b2w1_chr-1_1_s-1,finished,1,got,gpt-4o,2,aux,hr,6,0,default,array,50000000,array,False,dungeon3,1,2,1,3,0.1000000089406967,1.0,0.8333333730697632,29.142858505249023,2.700000047683716,0.0,0.2000000178813934,0.1000000089406967,0.1000000089406967,0.2333333492279052
pe-got_it-6_fit-hr_exp-aux_t-sce_aux-b2w1_chr-1_1_s-1,finished,1,got,gpt-4o,2,aux,hr,6,0,default,array,50000000,array,False,dungeon3,1,2,1,4,0.6000000238418579,1.0,1.0,26.000001907348633,1.2000000476837158,0.0,1.2666667699813845,0.5333333611488342,0.6333333849906921,1.0
pe-got_it-6_fit-hr_exp-aux_t-sce_aux-b2w1_chr-1_1_s-1,finished,1,got,gpt-4o,2,aux,hr,6,0,default,array,50000000,array,False,dungeon3,1,2,1,5,0.2333333790302276,1.0,0.9333333969116212,26.20689582824707,0.3666666746139526,1.933333396911621,0.0,0.7000000476837158,0.9666666984558104,0.9666666984558104
pe-got_it-6_fit-hr_exp-aux_t-sce_aux-b2w1_chr-1_1_s-1,finished,1,got,gpt-4o,2,aux,hr,6,0,default,array,50000000,array,False,dungeon3,1,2,1,6,0.2333333790302276,1.0,0.9333333969116212,26.20689582824707,0.3666666746139526,1.933333396911621,0.0,0.7000000476837158,0.9666666984558104,0.9666666984558104
pe-got_it-6_fit-hr_exp-aux_t-sce_aux-b2w1_chr-2_1_s-1,finished,2,got,gpt-4o,2,aux,hr,6,0,default,array,50000000,array,False,dungeon3,1,2,1,1,0.0222222246229648,0.6500000357627869,0.3666666746139526,26.421052932739254,2.933333396911621,0.0,0.0333333350718021,0.0333333350718021,0.0333333350718021,0.6333333849906921
pe-got_it-6_fit-hr_exp-aux_t-sce_aux-b2w1_chr-2_1_s-1,finished,2,got,gpt-4o,2,aux,hr,6,0,default,array,50000000,array,False,dungeon3,1,2,1,2,0.0,0.7500000596046448,0.1333333402872085,0.0,3.000000238418579,0.0,0.0,0.0,0.0,0.0
pe-got_it-6_fit-hr_exp-aux_t-sce_aux-b2w1_chr-2_1_s-1,finished,2,got,gpt-4o,2,aux,hr,6,0,default,array,50000000,array,False,dungeon3,1,2,1,3,0.0,0.7500000596046448,0.1333333402872085,0.0,3.000000238418579,0.0,0.0,0.0,0.0,0.0
pe-got_it-6_fit-hr_exp-aux_t-sce_aux-b2w1_chr-2_1_s-1,finished,2,got,gpt-4o,2,aux,hr,6,0,default,array,50000000,array,False,dungeon3,1,2,1,4,0.0,0.6666666865348816,0.0500000044703483,0.0,3.000000238418579,0.0,0.0,0.0,0.0,0.0
pe-got_it-6_fit-hr_exp-aux_t-sce_aux-b2w1_chr-2_1_s-1,finished,2,got,gpt-4o,2,aux,hr,6,0,default,array,50000000,array,False,dungeon3,1,2,1,5,0.0,0.6666666865348816,0.0500000044703483,0.0,3.000000238418579,0.0,0.0,0.0,0.0,0.0
pe-got_it-6_fit-hr_exp-aux_t-sce_aux-b2w1_chr-2_1_s-1,finished,2,got,gpt-4o,2,aux,hr,6,0,default,array,50000000,array,False,dungeon3,1,2,1,6,0.0777777880430221,0.5333333611488342,0.5333333611488342,26.000001907348633,2.766666889190674,0.0,0.1333333402872085,0.1000000089406967,0.1333333402872085,1.0
pe-got_it-6_fit-hr_exp-aux_t-sce_aux-b0w2_chr-1_1_s-2,finished,1,got,gpt-4o,2,aux,hr,6,0,default,array,50000000,array,False,dungeon3,2,0,2,1,0.3555555939674377,1.0,1.0,26.000001907348633,1.9000000953674316,0.0333333350718021,0.7000000476837158,0.3666666746139526,0.3666666746139526,1.0
pe-got_it-6_fit-hr_exp-aux_t-sce_aux-b0w2_chr-1_1_s-2,finished,1,got,gpt-4o,2,aux,hr,6,0,default,array,50000000,array,False,dungeon3,2,0,2,2,0.0,1.0,0.4000000357627868,0.0,3.000000238418579,0.0,0.0,0.0,0.0,0.0
pe-got_it-6_fit-hr_exp-aux_t-sce_aux-b0w2_chr-1_1_s-2,finished,1,got,gpt-4o,2,aux,hr,6,0,default,array,50000000,array,False,dungeon3,2,0,2,3,0.0,1.0,0.4000000357627868,0.0,3.000000238418579,0.0,0.0,0.0,0.0,0.0
pe-got_it-6_fit-hr_exp-aux_t-sce_aux-b0w2_chr-1_1_s-2,finished,1,got,gpt-4o,2,aux,hr,6,0,default,array,50000000,array,False,dungeon3,2,0,2,4,0.0,0.8666667342185974,0.1333333402872085,0.0,3.000000238418579,0.0,0.0,0.0,0.0,0.0
pe-got_it-6_fit-hr_exp-aux_t-sce_aux-b0w2_chr-1_1_s-2,finished,1,got,gpt-4o,2,aux,hr,6,0,default,array,50000000,array,False,dungeon3,2,0,2,5,0.0,0.8333333730697632,0.1000000089406967,0.0,3.000000238418579,0.0,0.0,0.0,0.0,0.0
pe-got_it-6_fit-hr_exp-aux_t-sce_aux-b0w2_chr-1_1_s-2,finished,1,got,gpt-4o,2,aux,hr,6,0,default,array,50000000,array,False,dungeon3,2,0,2,6,0.6555556058883667,0.9333333969116212,0.9333333969116212,26.000001907348633,0.7000000476837158,0.3333333432674408,1.2666667699813845,0.7000000476837158,0.8000000715255737,1.0
pe-got_it-6_fit-hr_exp-aux_t-sce_aux-b2w1_chr-2_1_s-3,finished,2,got,gpt-4o,2,aux,hr,6,0,default,array,50000000,array,False,dungeon3,3,2,1,1,0.0,1.0,1.0,26.000001907348633,3.000000238418579,0.0,0.0,0.0,0.0,1.0
pe-got_it-6_fit-hr_exp-aux_t-sce_aux-b2w1_chr-2_1_s-3,finished,2,got,gpt-4o,2,aux,hr,6,0,default,array,50000000,array,False,dungeon3,3,2,1,2,0.055555559694767,0.5333333611488342,0.3500000238418579,26.73684310913086,2.8333334922790527,0.0,0.1333333402872085,0.0333333350718021,0.1333333402872085,0.6333333849906921
pe-got_it-6_fit-hr_exp-aux_t-sce_aux-b2w1_chr-2_1_s-3,finished,2,got,gpt-4o,2,aux,hr,6,0,default,array,50000000,array,False,dungeon3,3,2,1,3,0.0,0.2833333611488342,0.2833333611488342,26.000001907348633,3.000000238418579,0.0,0.0,0.0,0.0,1.0
pe-got_it-6_fit-hr_exp-aux_t-sce_aux-b2w1_chr-2_1_s-3,finished,2,got,gpt-4o,2,aux,hr,6,0,default,array,50000000,array,False,dungeon3,3,2,1,4,0.0,0.2833333611488342,0.2833333611488342,26.000001907348633,3.000000238418579,0.0,0.0,0.0,0.0,1.0
pe-got_it-6_fit-hr_exp-aux_t-sce_aux-b2w1_chr-2_1_s-3,finished,2,got,gpt-4o,2,aux,hr,6,0,default,array,50000000,array,False,dungeon3,3,2,1,5,0.0,0.2833333611488342,0.2833333611488342,26.000001907348633,3.000000238418579,0.0,0.0,0.0,0.0,1.0
pe-got_it-6_fit-hr_exp-aux_t-sce_aux-b2w1_chr-2_1_s-3,finished,2,got,gpt-4o,2,aux,hr,6,0,default,array,50000000,array,False,dungeon3,3,2,1,6,0.5111111998558044,0.9500000476837158,0.9500000476837158,26.000001907348633,0.6000000238418579,0.8666667342185974,0.0,1.533333420753479,0.8666667342185974,1.0
pe-got_it-6_fit-hr_exp-aux_t-sce_aux-b2w1_chr-1_1_s-3,finished,1,got,gpt-4o,2,aux,hr,6,0,default,array,50000000,array,False,dungeon3,3,2,1,1,0.0222222246229648,0.6666666865348816,0.5666667222976685,26.33333396911621,2.6666667461395264,0.2666666805744171,0.0,0.0666666701436042,0.1333333402872085,0.8000000715255737
pe-got_it-6_fit-hr_exp-aux_t-sce_aux-b2w1_chr-1_1_s-3,finished,1,got,gpt-4o,2,aux,hr,6,0,default,array,50000000,array,False,dungeon3,3,2,1,2,0.0,0.3666666746139526,0.1666666716337204,26.58823585510254,2.7333335876464844,0.2666666805744171,0.0,0.0,0.1333333402872085,0.5666667222976685
pe-got_it-6_fit-hr_exp-aux_t-sce_aux-b2w1_chr-1_1_s-3,finished,1,got,gpt-4o,2,aux,hr,6,0,default,array,50000000,array,False,dungeon3,3,2,1,3,0.0,0.2000000178813934,0.1666666716337204,26.785715103149418,3.000000238418579,0.0,0.0,0.0,0.0,0.9333333969116212
pe-got_it-6_fit-hr_exp-aux_t-sce_aux-b2w1_chr-1_1_s-3,finished,1,got,gpt-4o,2,aux,hr,6,0,default,array,50000000,array,False,dungeon3,3,2,1,4,0.2000000327825546,0.9666666984558104,0.8666667342185974,26.83333396911621,1.133333444595337,1.2666667699813845,0.0,0.6000000238418579,0.5666667222976685,0.8000000715255737
pe-got_it-6_fit-hr_exp-aux_t-sce_aux-b2w1_chr-1_1_s-3,finished,1,got,gpt-4o,2,aux,hr,6,0,default,array,50000000,array,False,dungeon3,3,2,1,5,0.2777778208255768,1.0,0.9333333969116212,26.44444465637207,0.5,1.6666667461395264,0.0,0.8333333730697632,0.8333333730697632,0.9000000357627869
pe-got_it-6_fit-hr_exp-aux_t-sce_aux-b2w1_chr-1_1_s-3,finished,1,got,gpt-4o,2,aux,hr,6,0,default,array,50000000,array,False,dungeon3,3,2,1,6,0.2777778208255768,1.0,0.9666666984558104,26.413793563842773,0.4333333671092987,1.7333334684371948,0.0,0.8333333730697632,0.8333333730697632,0.9666666984558104
pe-got_it-6_fit-hr_exp-aux_t-sce_aux-b2w1_chr-2_1_s-2,finished,2,got,gpt-4o,2,aux,hr,6,0,default,array,50000000,array,False,dungeon3,2,2,1,1,0.0888888984918594,0.6166666746139526,0.4000000357627868,26.33333396911621,2.7333335876464844,0.0,0.2000000178813934,0.0666666701436042,0.2000000178813934,0.6000000238418579
pe-got_it-6_fit-hr_exp-aux_t-sce_aux-b2w1_chr-2_1_s-2,finished,2,got,gpt-4o,2,aux,hr,6,0,default,array,50000000,array,False,dungeon3,2,2,1,2,0.3333333432674408,1.0,0.7000000476837158,26.0,2.0,0.0,0.3333333432674408,0.6666666865348816,0.3333333432674408,0.3666666746139526
pe-got_it-6_fit-hr_exp-aux_t-sce_aux-b2w1_chr-2_1_s-2,finished,2,got,gpt-4o,2,aux,hr,6,0,default,array,50000000,array,False,dungeon3,2,2,1,3,0.0,0.0,0.0,26.000001907348633,3.000000238418579,0.0,0.0,0.0,0.0,1.0
pe-got_it-6_fit-hr_exp-aux_t-sce_aux-b2w1_chr-2_1_s-2,finished,2,got,gpt-4o,2,aux,hr,6,0,default,array,50000000,array,False,dungeon3,2,2,1,4,0.0,0.0,0.0,26.000001907348633,3.000000238418579,0.0,0.0,0.0,0.0,1.0
pe-got_it-6_fit-hr_exp-aux_t-sce_aux-b2w1_chr-2_1_s-2,finished,2,got,gpt-4o,2,aux,hr,6,0,default,array,50000000,array,False,dungeon3,2,2,1,5,0.0222222246229648,0.2333333492279052,0.2333333492279052,26.000001907348633,2.933333396911621,0.0,0.0333333350718021,0.0333333350718021,0.0333333350718021,1.0
pe-got_it-6_fit-hr_exp-aux_t-sce_aux-b2w1_chr-2_1_s-2,finished,2,got,gpt-4o,2,aux,hr,6,0,default,array,50000000,array,False,dungeon3,2,2,1,6,0.2222222536802292,0.0833333358168602,0.0833333358168602,26.000001907348633,2.3333334922790527,0.0,0.6000000238418579,0.0666666701436042,0.6000000238418579,1.0
pe-got_it-6_fit-hr_exp-aux_t-sce_aux-b2w1_chr-2_1_s-5,finished,2,got,gpt-4o,2,aux,hr,6,0,default,array,50000000,array,False,dungeon3,5,2,1,1,0.0444444492459297,0.8166667222976685,0.2666666805744171,28.399999618530273,2.866666793823242,0.0,0.0666666701436042,0.0666666701436042,0.0666666701436042,0.1666666716337204
pe-got_it-6_fit-hr_exp-aux_t-sce_aux-b2w1_chr-2_1_s-5,finished,2,got,gpt-4o,2,aux,hr,6,0,default,array,50000000,array,False,dungeon3,5,2,1,2,0.0,0.2000000178813934,0.016666667535901,0.0,3.000000238418579,0.0,0.0,0.0,0.0,0.0
pe-got_it-6_fit-hr_exp-aux_t-sce_aux-b2w1_chr-2_1_s-5,finished,2,got,gpt-4o,2,aux,hr,6,0,default,array,50000000,array,False,dungeon3,5,2,1,3,0.0,0.2000000178813934,0.016666667535901,0.0,3.000000238418579,0.0,0.0,0.0,0.0,0.0
pe-got_it-6_fit-hr_exp-aux_t-sce_aux-b2w1_chr-2_1_s-5,finished,2,got,gpt-4o,2,aux,hr,6,0,default,array,50000000,array,False,dungeon3,5,2,1,4,0.0111111123114824,0.0666666701436042,0.0666666701436042,26.000001907348633,2.9666669368743896,0.0,0.0333333350718021,0.0,0.0333333350718021,1.0
pe-got_it-6_fit-hr_exp-aux_t-sce_aux-b2w1_chr-2_1_s-5,finished,2,got,gpt-4o,2,aux,hr,6,0,default,array,50000000,array,False,dungeon3,5,2,1,5,0.4222222566604614,0.5166667103767395,0.5166667103767395,26.000001907348633,1.7000000476837158,0.0333333350718021,0.6000000238418579,0.6666666865348816,0.6333333849906921,1.0
pe-got_it-6_fit-hr_exp-aux_t-sce_aux-b2w1_chr-2_1_s-5,finished,2,got,gpt-4o,2,aux,hr,6,0,default,array,50000000,array,False,dungeon3,5,2,1,6,0.6333333253860474,0.9000000357627869,0.9000000357627869,26.000001907348633,0.9666666984558104,0.1333333402872085,0.6666666865348816,1.2333333492279053,0.8000000715255737,1.0
pe-got_it-6_fit-hr_exp-aux_t-sce_aux-b2w1_chr-1_1_s-2,finished,1,got,gpt-4o,2,aux,hr,6,0,default,array,50000000,array,False,dungeon3,2,2,1,1,0.0222222246229648,0.6000000238418579,0.5666667222976685,26.0,2.6666667461395264,0.2666666805744171,0.0,0.0666666701436042,0.1333333402872085,0.9666666984558104
pe-got_it-6_fit-hr_exp-aux_t-sce_aux-b2w1_chr-1_1_s-2,finished,1,got,gpt-4o,2,aux,hr,6,0,default,array,50000000,array,False,dungeon3,2,2,1,2,0.0111111123114824,0.5333333611488342,0.4333333671092987,26.22222328186035,2.8333334922790527,0.1333333402872085,0.0,0.0333333350718021,0.0666666701436042,0.9000000357627869
pe-got_it-6_fit-hr_exp-aux_t-sce_aux-b2w1_chr-1_1_s-2,finished,1,got,gpt-4o,2,aux,hr,6,0,default,array,50000000,array,False,dungeon3,2,2,1,3,0.0111111123114824,0.5666667222976685,0.5,26.545455932617188,2.9000000953674316,0.0666666701436042,0.0,0.0333333350718021,0.0333333350718021,0.7333333492279053
pe-got_it-6_fit-hr_exp-aux_t-sce_aux-b2w1_chr-1_1_s-2,finished,1,got,gpt-4o,2,aux,hr,6,0,default,array,50000000,array,False,dungeon3,2,2,1,4,0.0111111123114824,0.5333333611488342,0.5333333611488342,26.0,2.700000047683716,0.2666666805744171,0.0,0.0333333350718021,0.1333333402872085,0.9666666984558104
pe-got_it-6_fit-hr_exp-aux_t-sce_aux-b2w1_chr-1_1_s-2,finished,1,got,gpt-4o,2,aux,hr,6,0,default,array,50000000,array,False,dungeon3,2,2,1,5,0.0111111123114824,0.5,0.5,26.0,2.633333444595337,0.3333333432674408,0.0,0.0333333350718021,0.1666666716337204,0.9666666984558104
pe-got_it-6_fit-hr_exp-aux_t-sce_aux-b2w1_chr-1_1_s-2,finished,1,got,gpt-4o,2,aux,hr,6,0,default,array,50000000,array,False,dungeon3,2,2,1,6,0.0,0.0,0.0,26.380952835083008,3.000000238418579,0.0,0.0,0.0,0.0,0.7000000476837158
pe-got_it-6_fit-hr_exp-aux_t-sce_aux-b0w2_chr-1_1_s-1,finished,1,got,gpt-4o,2,aux,hr,6,0,default,array,50000000,array,False,dungeon3,1,0,2,1,0.0,0.8666667342185974,0.2666666805744171,0.0,3.000000238418579,0.0,0.0,0.0,0.0,0.0
pe-got_it-6_fit-hr_exp-aux_t-sce_aux-b0w2_chr-1_1_s-1,finished,1,got,gpt-4o,2,aux,hr,6,0,default,array,50000000,array,False,dungeon3,1,0,2,2,0.0,0.9000000357627869,0.2666666805744171,0.0,3.000000238418579,0.0,0.0,0.0,0.0,0.0
pe-got_it-6_fit-hr_exp-aux_t-sce_aux-b0w2_chr-1_1_s-1,finished,1,got,gpt-4o,2,aux,hr,6,0,default,array,50000000,array,False,dungeon3,1,0,2,3,0.0,0.8666667342185974,0.3000000119209289,0.0,3.000000238418579,0.0,0.0,0.0,0.0,0.0
pe-got_it-6_fit-hr_exp-aux_t-sce_aux-b0w2_chr-1_1_s-1,finished,1,got,gpt-4o,2,aux,hr,6,0,default,array,50000000,array,False,dungeon3,1,0,2,4,0.0,0.8666667342185974,0.3000000119209289,0.0,3.000000238418579,0.0,0.0,0.0,0.0,0.0
pe-got_it-6_fit-hr_exp-aux_t-sce_aux-b0w2_chr-1_1_s-1,finished,1,got,gpt-4o,2,aux,hr,6,0,default,array,50000000,array,False,dungeon3,1,0,2,5,0.0,0.9000000357627869,0.2666666805744171,0.0,3.000000238418579,0.0,0.0,0.0,0.0,0.0
pe-got_it-6_fit-hr_exp-aux_t-sce_aux-b0w2_chr-1_1_s-1,finished,1,got,gpt-4o,2,aux,hr,6,0,default,array,50000000,array,False,dungeon3,1,0,2,6,0.0,0.8666667342185974,0.3000000119209289,0.0,3.000000238418579,0.0,0.0,0.0,0.0,0.0
pe-got_it-6_fit-hr_exp-aux_t-sce_aux-b2w1_chr-1_1_s-5,finished,1,got,gpt-4o,2,aux,hr,6,0,default,array,50000000,array,False,dungeon3,5,2,1,1,0.055555559694767,0.6000000238418579,0.5,26.22222328186035,2.2333333492279053,0.6000000238418579,0.0,0.1666666716337204,0.3000000119209289,0.9000000357627869
pe-got_it-6_fit-hr_exp-aux_t-sce_aux-b2w1_chr-1_1_s-5,finished,1,got,gpt-4o,2,aux,hr,6,0,default,array,50000000,array,False,dungeon3,5,2,1,2,0.0,0.4000000357627868,0.2666666805744171,28.47058868408203,2.933333396911621,0.0666666701436042,0.0,0.0,0.0333333350718021,0.5666667222976685
pe-got_it-6_fit-hr_exp-aux_t-sce_aux-b2w1_chr-1_1_s-5,finished,1,got,gpt-4o,2,aux,hr,6,0,default,array,50000000,array,False,dungeon3,5,2,1,3,0.0,0.1666666716337204,0.1333333402872085,26.296297073364254,2.8000001907348633,0.2000000178813934,0.0,0.0,0.1000000089406967,0.9000000357627869
pe-got_it-6_fit-hr_exp-aux_t-sce_aux-b2w1_chr-1_1_s-5,finished,1,got,gpt-4o,2,aux,hr,6,0,default,array,50000000,array,False,dungeon3,5,2,1,4,0.0111111123114824,0.4000000357627868,0.4000000357627868,26.13793182373047,2.433333396911621,0.5333333611488342,0.0,0.0333333350718021,0.2666666805744171,0.9666666984558104
pe-got_it-6_fit-hr_exp-aux_t-sce_aux-b2w1_chr-1_1_s-5,finished,1,got,gpt-4o,2,aux,hr,6,0,default,array,50000000,array,False,dungeon3,5,2,1,5,0.1111111044883728,0.3666666746139526,0.3666666746139526,26.06896591186523,0.8000000715255737,1.8666667938232424,0.0,0.3333333432674408,0.9333333969116212,0.9666666984558104
pe-got_it-6_fit-hr_exp-aux_t-sce_aux-b2w1_chr-1_1_s-5,finished,1,got,gpt-4o,2,aux,hr,6,0,default,array,50000000,array,False,dungeon3,5,2,1,6,0.0888888910412788,0.6000000238418579,0.5,26.479999542236328,1.4666666984558103,1.2666667699813845,0.0,0.2666666805744171,0.6333333849906921,0.8333333730697632
pe-got_it-6_fit-hr_exp-aux_t-sce_aux-b2w1_chr-2_1_s-4,finished,2,got,gpt-4o,2,aux,hr,6,0,default,array,50000000,array,False,dungeon3,4,2,1,1,0.0111111123114824,0.8166667222976685,0.3000000119209289,28.399999618530273,2.9666669368743896,0.0,0.0333333350718021,0.0,0.0333333350718021,0.1666666716337204
pe-got_it-6_fit-hr_exp-aux_t-sce_aux-b2w1_chr-2_1_s-4,finished,2,got,gpt-4o,2,aux,hr,6,0,default,array,50000000,array,False,dungeon3,4,2,1,2,0.0,0.316666692495346,0.0666666701436042,0.0,3.000000238418579,0.0,0.0,0.0,0.0,0.0
pe-got_it-6_fit-hr_exp-aux_t-sce_aux-b2w1_chr-2_1_s-4,finished,2,got,gpt-4o,2,aux,hr,6,0,default,array,50000000,array,False,dungeon3,4,2,1,3,0.0,0.316666692495346,0.0666666701436042,0.0,3.000000238418579,0.0,0.0,0.0,0.0,0.0
pe-got_it-6_fit-hr_exp-aux_t-sce_aux-b2w1_chr-2_1_s-4,finished,2,got,gpt-4o,2,aux,hr,6,0,default,array,50000000,array,False,dungeon3,4,2,1,4,0.3000000119209289,0.016666667535901,0.016666667535901,26.000001907348633,2.066666841506958,0.0333333350718021,0.8666667342185974,0.0333333350718021,0.9000000357627869,1.0
pe-got_it-6_fit-hr_exp-aux_t-sce_aux-b2w1_chr-2_1_s-4,finished,2,got,gpt-4o,2,aux,hr,6,0,default,array,50000000,array,False,dungeon3,4,2,1,5,0.111111119389534,0.7666667103767395,0.7500000596046448,26.26666831970215,2.6666667461395264,0.0,0.1333333402872085,0.2000000178813934,0.1333333402872085,1.0
pe-got_it-6_fit-hr_exp-aux_t-sce_aux-b2w1_chr-2_1_s-4,finished,2,got,gpt-4o,2,aux,hr,6,0,default,array,50000000,array,False,dungeon3,4,2,1,6,0.2000000327825546,0.8666667342185974,0.8666667342185974,26.066667556762695,2.4000000953674316,0.0,0.2333333492279052,0.3666666746139526,0.2333333492279052,1.0
pe-got_it-6_fit-hr_exp-aux_t-sce_aux-b2w1_chr-1_1_s-4,finished,1,got,gpt-4o,2,aux,hr,6,0,default,array,50000000,array,False,dungeon3,4,2,1,1,0.0,0.9666666984558104,0.0333333350718021,0.0,3.000000238418579,0.0,0.0,0.0,0.0,0.0
pe-got_it-6_fit-hr_exp-aux_t-sce_aux-b2w1_chr-1_1_s-4,finished,1,got,gpt-4o,2,aux,hr,6,0,default,array,50000000,array,False,dungeon3,4,2,1,2,0.4555555582046509,1.0,1.0,26.000001907348633,0.7666667103767395,0.8666667342185974,0.8666667342185974,0.5,0.8666667342185974,1.0
pe-got_it-6_fit-hr_exp-aux_t-sce_aux-b2w1_chr-1_1_s-4,finished,1,got,gpt-4o,2,aux,hr,6,0,default,array,50000000,array,False,dungeon3,4,2,1,3,0.2000000327825546,0.9666666984558104,0.9000000357627869,26.35714340209961,1.9666668176651,0.4333333671092987,0.4333333671092987,0.1666666716337204,0.4333333671092987,0.9333333969116212
pe-got_it-6_fit-hr_exp-aux_t-sce_aux-b2w1_chr-1_1_s-4,finished,1,got,gpt-4o,2,aux,hr,6,0,default,array,50000000,array,False,dungeon3,4,2,1,4,0.2000000327825546,0.9666666984558104,0.9000000357627869,26.35714340209961,1.9666668176651,0.4333333671092987,0.4333333671092987,0.1666666716337204,0.4333333671092987,0.9333333969116212
pe-got_it-6_fit-hr_exp-aux_t-sce_aux-b2w1_chr-1_1_s-4,finished,1,got,gpt-4o,2,aux,hr,6,0,default,array,50000000,array,False,dungeon3,4,2,1,5,0.4333333969116211,1.0,1.0,26.06896591186523,1.7000000476837158,0.0,0.9333333969116212,0.3666666746139526,0.4666666984558105,0.9666666984558104
pe-got_it-6_fit-hr_exp-aux_t-sce_aux-b2w1_chr-1_1_s-4,finished,1,got,gpt-4o,2,aux,hr,6,0,default,array,50000000,array,False,dungeon3,4,2,1,6,0.199999988079071,0.9666666984558104,0.9666666984558104,26.000001907348633,2.033333539962769,0.3666666746139526,0.3666666746139526,0.2333333492279052,0.3666666746139526,1.0
pe-got_it-6_fit-hr_exp-aux_t-sce_aux-b0w2_chr-2_1_s-1,finished,2,got,gpt-4o,2,aux,hr,6,0,default,array,50000000,array,False,dungeon3,1,0,2,1,0.1000000089406967,1.0,1.0,26.000001907348633,2.700000047683716,0.0,0.1000000089406967,0.2000000178813934,0.1000000089406967,1.0
pe-got_it-6_fit-hr_exp-aux_t-sce_aux-b0w2_chr-2_1_s-1,finished,2,got,gpt-4o,2,aux,hr,6,0,default,array,50000000,array,False,dungeon3,1,0,2,2,0.0,0.5833333730697632,0.5833333730697632,26.000001907348633,3.000000238418579,0.0,0.0,0.0,0.0,1.0
